id_barrio,barrio,latitud,longitud,ruta_cobro,nom_ruta
12097,ALEJANDRO ECHAVARRIA,6.234984040230521,-75.54220873762046,RUTA 13 BUENOS AIRES,MEDELLIN ORIENTE5   (31-34-37)
12098,MANRIQUE ORIENTAL,6.267622922504812,-75.54824504281191,RUTA 12 MANRIQUE,MANRIQUE
12099,MANRIQUE GUADALUPE,6.282865271197483,-75.55032303158043,RUTA 12 MANRIQUE,MANRIQUE
12100,MANRIQUE SAN BLAS,6.273828101078743,-75.55165505909102,PRUEBA,MANRIQUE
12101,MANRIQUE SAN PABLO,6.28170816266692,-75.54967861126212,RUTA 12 MANRIQUE,MANRIQUE
12102,ARANJUEZ,6.281332003362595,-75.55795550527463,RUTA 11 SALVADOR,MANRIQUE
12103,SANTA CRUZ LA ROSA,6.289188138562081,-75.55617322603959,RUTA 12 MANRIQUE,MANRIQUE
12104,MANRIQUE CENTRAL,6.273001097358254,-75.55254062266721,RUTA 12 MANRIQUE,MANRIQUE
12106,CORDOBA,6.280210589019424,-75.57587125442865,RUTA 16 ALFONSO LOPEZ,NORTE3   (22-25-28)
12108,CORDOBA CIUDAD CENTRAL,6.280518987243853,-75.57549047863658,RUTA 16 ALFONSO LOPEZ,NORTE3   (22-25-28)
12109,CABAÑAS,6.31648260918323,-75.56383273610793,RUTA 18 CABAÑAS,BELLO
12110,CABAÑITAS,6.313665175909611,-75.56304775864318,RUTA 18 CABAÑAS,BELLO
12111,OBRERO,6.322167873568435,-75.56025956313981,RUTA 18 CABAÑAS,BELLO
12112,GRAN AVENIDA,6.31991396173377,-75.56184966047388,RUTA 18 CABAÑAS,BELLO
12113,SAN JOSE OBRERO,6.322257845912913,-75.56100029712549,RUTA 18 CABAÑAS,BELLO
12114,SANTANA,6.32992919080715,-75.56497359881017,RUTA 18 CABAÑAS,BELLO
12118,SERRAMONTE,6.326585875763885,-75.56960858319054,RUTA 18 CABAÑAS,BELLO
12119,PALMAR DE SERRAMONTE,6.326476995743932,-75.56999231016438,RUTA 18 CABAÑAS,BELLO
12120,TOSCANA,6.304763747715291,-75.55976586952558,RUTA 19 BELLO,COPACABANA - GIRARDOTA
12121,CENTRO..,6.250547030346944,-75.56555607788579,RUTA 11.1 CENTRO,POBLADO
12122,EL TRAPICHE,6.341334154355244,-75.56671078726934,RUTA 19 BELLO,BELLO
12123,CENTRAL BELLO,6.332668427328043,-75.56005991806023,RUTA 19 BELLO,BELLO
12125,URBANIZACION SANSIMON,6.321067825517827,-75.56639556189748,RUTA 18 CABAÑAS,BELLO
12126,MOLINARES,6.322245182173189,-75.56634979370416,RUTA 18 CABAÑAS,BELLO
12127,LA FLORIDA,6.319288348462989,-75.56105008073422,RUTA 18 CABAÑAS,BELLO
12128,BARRIO PEREZ,6.335115161154602,-75.56346869225347,RUTA 19 BELLO,BELLO
12130,NAZARETH,6.334499666677609,-75.56486491868387,RUTA 19 BELLO,BELLO
12131,EL ROSARIO,6.336670829352568,-75.56311790804311,RUTA 19 BELLO,BELLO
12132,NIQUIA,6.341442791837118,-75.55117706372462,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12136,PARAISO,6.341088296223109,-75.56783421622414,RUTA 19 BELLO,BELLO
12137,EL PARAISO,6.3408417598197175,-75.5676893591754,RUTA 19 BELLO,BELLO
12138,BUENOS AIRES,6.34220971334495,-75.56407128581425,RUTA 19 BELLO,BELLO
12139,ALTOS DEL CASTILLO,6.235066001492049,-75.61205775009601,RUTA 9 BELEN (MOLINOS),NORTE1   (1-4-7)
12140,NIQUIA CAMACOL,6.341779813579194,-75.55465488706835,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12141,VILLAS DEL SOL,6.341049011752064,-75.56327479245932,RUTA 19 BELLO,BELLO
12142,SAN MARTIN,6.344541808227691,-75.56560795307078,RUTA 19 BELLO,BELLO
12143,LA SELVA,6.343645367717065,-75.55970077796911,RUTA 19 BELLO,BELLO
12144,LA MISERICORDIA,6.341242549566558,-75.51872679228717,RUTA 22 COPACABANA,COPACABANA - GIRARDOTA
12145,MACHADO,6.33436701537188,-75.53432164409188,RUTA 22 COPACABANA,COPACABANA - GIRARDOTA
12146,LA PEDRERA,6.34879143623766,-75.50569337981203,RUTA 22 COPACABANA,COPACABANA - GIRARDOTA
12147,GUADALAJARA,6.34566489351338,-75.51359252304745,RUTA 22 COPACABANA,COPACABANA - GIRARDOTA
12148,LA ASUNCION,6.345440076660869,-75.51291703900422,RUTA 22 COPACABANA,COPACABANA - GIRARDOTA
12149,EL MIRADOR AZUL,6.349056931049239,-75.50381877461592,,COPACABANA - GIRARDOTA
