id_barrio;barrio;id_ruta_cobro;ruta_cobro;id_centroope
47533;SUCRE;1105;"MUNICIPIOS SIN COBERTURA";2
47537;SUCRE;1105;"MUNICIPIOS SIN COBERTURA";2
47078;SUESCA;1105;"MUNICIPIOS SIN COBERTURA";2
47100;SUPATÁ;1105;"MUNICIPIOS SIN COBERTURA";2
46890;SUPÍA;1105;"MUNICIPIOS SIN COBERTURA";2
47333;SURATÁ;1105;"MUNICIPIOS SIN COBERTURA";2
47186;SUSA;1105;"MUNICIPIOS SIN COBERTURA";2
46818;SUSACÓN;1105;"MUNICIPIOS SIN COBERTURA";2
46853;SUTAMARCHÁN;1105;"MUNICIPIOS SIN COBERTURA";2
47187;SUTATAUSA;1105;"MUNICIPIOS SIN COBERTURA";2
46842;SUTATENZA;1105;"MUNICIPIOS SIN COBERTURA";2
47145;TABIO;1105;"MUNICIPIOS SIN COBERTURA";2
47042;TADÓ;1105;"MUNICIPIOS SIN COBERTURA";2
47284;"TALAIGUA NUEVO";1105;"MUNICIPIOS SIN COBERTURA";2
46994;TAMALAMEQUE;1105;"MUNICIPIOS SIN COBERTURA";2
46942;TÁMARA;1105;"MUNICIPIOS SIN COBERTURA";2
46690;TAME;1105;"MUNICIPIOS SIN COBERTURA";2
46665;TÁMESIS;1105;"MUNICIPIOS SIN COBERTURA";2
47362;TAMINANGO;1105;"MUNICIPIOS SIN COBERTURA";2
47321;TANGUA;1105;"MUNICIPIOS SIN COBERTURA";2
47644;TARAIRA;1105;"MUNICIPIOS SIN COBERTURA";2
46569;TARAPACÁ;1105;"MUNICIPIOS SIN COBERTURA";2
46574;TARAZÁ;1105;"MUNICIPIOS SIN COBERTURA";2
47210;TARQUI;1105;"MUNICIPIOS SIN COBERTURA";2
46666;TARSO;1105;"MUNICIPIOS SIN COBERTURA";2
46885;TASCO;1105;"MUNICIPIOS SIN COBERTURA";2
46943;TAURAMENA;1105;"MUNICIPIOS SIN COBERTURA";2
47188;TAUSA;1105;"MUNICIPIOS SIN COBERTURA";2
47222;TELLO;1105;"MUNICIPIOS SIN COBERTURA";2
47178;TENA;1105;"MUNICIPIOS SIN COBERTURA";2
47260;TENERIFE;1105;"MUNICIPIOS SIN COBERTURA";2
47156;TENJO;1105;"MUNICIPIOS SIN COBERTURA";2
46843;TENZA;1105;"MUNICIPIOS SIN COBERTURA";2
47397;TEORAMA;1105;"MUNICIPIOS SIN COBERTURA";2
47223;TERUEL;1105;"MUNICIPIOS SIN COBERTURA";2
47230;TESALIA;1105;"MUNICIPIOS SIN COBERTURA";2
47168;TIBACUY;1105;"MUNICIPIOS SIN COBERTURA";2
46801;TIBANÁ;1105;"MUNICIPIOS SIN COBERTURA";2
46867;TIBASOSA;1105;"MUNICIPIOS SIN COBERTURA";2
47079;TIBIRITA;1105;"MUNICIPIOS SIN COBERTURA";2
47387;TIBÚ;1105;"MUNICIPIOS SIN COBERTURA";2
47044;TIERRALTA;1105;"MUNICIPIOS SIN COBERTURA";2
47239;TIMANÁ;1105;"MUNICIPIOS SIN COBERTURA";2
46736;TIMBÍO;1105;"MUNICIPIOS SIN COBERTURA";2
46737;TIMBIQUÍ;1105;"MUNICIPIOS SIN COBERTURA";2
46854;TINJACÁ;1105;"MUNICIPIOS SIN COBERTURA";2
46819;TIPACOQUE;1105;"MUNICIPIOS SIN COBERTURA";2
47301;TIQUISIO;1105;"MUNICIPIOS SIN COBERTURA";2
46667;TITIRIBÍ;1105;"MUNICIPIOS SIN COBERTURA";2
46774;TOCA;1105;"MUNICIPIOS SIN COBERTURA";2
47088;TOCAIMA;1105;"MUNICIPIOS SIN COBERTURA";2
47146;TOCANCIPÁ;1105;"MUNICIPIOS SIN COBERTURA";2
46855;TOGÜÍ;1105;"MUNICIPIOS SIN COBERTURA";2
46606;TOLEDO;1105;"MUNICIPIOS SIN COBERTURA";2
47416;TOLEDO;1105;"MUNICIPIOS SIN COBERTURA";2
47547;"TOLÚ VIEJO";1105;"MUNICIPIOS SIN COBERTURA";2
47514;TONA;1105;"MUNICIPIOS SIN COBERTURA";2
46868;TÓPAGA;1105;"MUNICIPIOS SIN COBERTURA";2
46830;TOPAIPÍ;1105;"MUNICIPIOS SIN COBERTURA";2
46973;TORIBIO;1105;"MUNICIPIOS SIN COBERTURA";2
47630;TORO;1105;"MUNICIPIOS SIN COBERTURA";2
46869;TOTA;1105;"MUNICIPIOS SIN COBERTURA";2
46738;TOTORÓ;1105;"MUNICIPIOS SIN COBERTURA";2
46944;TRINIDAD;1105;"MUNICIPIOS SIN COBERTURA";2
47617;TRUJILLO;1105;"MUNICIPIOS SIN COBERTURA";2
46649;TUBARÁ;1105;"MUNICIPIOS SIN COBERTURA";2
47073;TUCHÍN;1105;"MUNICIPIOS SIN COBERTURA";2
47618;TULUÁ;1105;"MUNICIPIOS SIN COBERTURA";2
47345;TUMACO;1105;"MUNICIPIOS SIN COBERTURA";2
46775;TUNJA;1105;"MUNICIPIOS SIN COBERTURA";2
46835;TUNUNGUÁ;1105;"MUNICIPIOS SIN COBERTURA";2
47177;TÚQUERRES;1105;"MUNICIPIOS SIN COBERTURA";2
47315;TURBACO;1105;"MUNICIPIOS SIN COBERTURA";2
46701;TURBANÁ;1105;"MUNICIPIOS SIN COBERTURA";2
46679;TURBO;1105;"MUNICIPIOS SIN COBERTURA";2
46802;TURMEQUÉ;1105;"MUNICIPIOS SIN COBERTURA";2
46776;TUTA;1105;"MUNICIPIOS SIN COBERTURA";2
46878;TUTAZÁ;1105;"MUNICIPIOS SIN COBERTURA";2
47111;UBALÁ;1105;"MUNICIPIOS SIN COBERTURA";2
47129;UBAQUE;1105;"MUNICIPIOS SIN COBERTURA";2
47631;ULLOA;1105;"MUNICIPIOS SIN COBERTURA";2
46803;UMBITA;1105;"MUNICIPIOS SIN COBERTURA";2
47130;UNE;1105;"MUNICIPIOS SIN COBERTURA";2
47025;UNGUÍA;1105;"MUNICIPIOS SIN COBERTURA";2
46747;"UNIÓN PANAMERICANA";1105;"MUNICIPIOS SIN COBERTURA";2
46626;URAMITA;1105;"MUNICIPIOS SIN COBERTURA";2
46984;URIBE;1105;"MUNICIPIOS SIN COBERTURA";2
47245;URIBIA;1105;"MUNICIPIOS SIN COBERTURA";2
46668;URRAO;1105;"MUNICIPIOS SIN COBERTURA";2
47253;URUMITA;1105;"MUNICIPIOS SIN COBERTURA";2
46664;USIACURÍ;1105;"MUNICIPIOS SIN COBERTURA";2
47101;ÚTICA;1105;"MUNICIPIOS SIN COBERTURA";2
46607;VALDIVIA;1105;"MUNICIPIOS SIN COBERTURA";2
47045;VALENCIA;1105;"MUNICIPIOS SIN COBERTURA";2
47265;"VALLE DE GUAMEZ";1105;"MUNICIPIOS SIN COBERTURA";2
47496;"VALLE DE SAN JOSÉ";1105;"MUNICIPIOS SIN COBERTURA";2
47591;"VALLE DE SAN JUAN";1105;"MUNICIPIOS SIN COBERTURA";2
47004;VALLEDUPAR;1105;"MUNICIPIOS SIN COBERTURA";2
47433;VALPARAÍSO;1105;"MUNICIPIOS SIN COBERTURA";2
46724;VALPARAÍSO;1105;"MUNICIPIOS SIN COBERTURA";2
46589;VEGACHÍ;1105;"MUNICIPIOS SIN COBERTURA";2
47534;VÉLEZ;1105;"MUNICIPIOS SIN COBERTURA";2
47605;VENADILLO;1105;"MUNICIPIOS SIN COBERTURA";2
46669;VENECIA;1105;"MUNICIPIOS SIN COBERTURA";2
47169;VENECIA;1105;"MUNICIPIOS SIN COBERTURA";2
46777;VENTAQUEMADA;1105;"MUNICIPIOS SIN COBERTURA";2
47102;VERGARA;1105;"MUNICIPIOS SIN COBERTURA";2
47632;VERSALLES;1105;"MUNICIPIOS SIN COBERTURA";2
47515;VETAS;1105;"MUNICIPIOS SIN COBERTURA";2
47118;VIANÍ;1105;"MUNICIPIOS SIN COBERTURA";2
46911;VICTORIA;1105;"MUNICIPIOS SIN COBERTURA";2
46680;"VIGÍA DEL FUERTE";1105;"MUNICIPIOS SIN COBERTURA";2
47639;VIJES;1105;"MUNICIPIOS SIN COBERTURA";2
47383;"VILLA CARO";1105;"MUNICIPIOS SIN COBERTURA";2
46856;"VILLA DE LEYVA";1105;"MUNICIPIOS SIN COBERTURA";2
46877;"VILLA DE SAN DIEGO DE UBATE";1105;"MUNICIPIOS SIN COBERTURA";2
47403;"VILLA DEL ROSARIO";1105;"MUNICIPIOS SIN COBERTURA";2
46963;"VILLA RICA";1105;"MUNICIPIOS SIN COBERTURA";2
47270;VILLAGARZÓN;1105;"MUNICIPIOS SIN COBERTURA";2
46900;VILLAGÓMEZ;1105;"MUNICIPIOS SIN COBERTURA";2
47606;VILLAHERMOSA;1105;"MUNICIPIOS SIN COBERTURA";2
46717;VILLAMARÍA;1105;"MUNICIPIOS SIN COBERTURA";2
47355;VILLANUEVA;1105;"MUNICIPIOS SIN COBERTURA";2
46945;VILLANUEVA;1105;"MUNICIPIOS SIN COBERTURA";2
47254;VILLANUEVA;1105;"MUNICIPIOS SIN COBERTURA";2
47497;VILLANUEVA;1105;"MUNICIPIOS SIN COBERTURA";2
47080;VILLAPINZÓN;1105;"MUNICIPIOS SIN COBERTURA";2
47571;VILLARRICA;1105;"MUNICIPIOS SIN COBERTURA";2
47299;VILLAVICENCIO;1105;"MUNICIPIOS SIN COBERTURA";2
47224;VILLAVIEJA;1105;"MUNICIPIOS SIN COBERTURA";2
47103;VILLETA;1105;"MUNICIPIOS SIN COBERTURA";2
47179;VIOTÁ;1105;"MUNICIPIOS SIN COBERTURA";2
46804;VIRACACHÁ;1105;"MUNICIPIOS SIN COBERTURA";2
13325;"VISITAS MASIVAS";1105;"MUNICIPIOS SIN COBERTURA";2
47298;"VISTA HERMOSA";1105;"MUNICIPIOS SIN COBERTURA";2
46899;VITERBO;1105;"MUNICIPIOS SIN COBERTURA";2
47138;YACOPÍ;1105;"MUNICIPIOS SIN COBERTURA";2
47322;YACUANQUER;1105;"MUNICIPIOS SIN COBERTURA";2
47225;YAGUARÁ;1105;"MUNICIPIOS SIN COBERTURA";2
46590;YALÍ;1105;"MUNICIPIOS SIN COBERTURA";2
46608;YARUMAL;1105;"MUNICIPIOS SIN COBERTURA";2
47645;YAVARATÉ;1105;"MUNICIPIOS SIN COBERTURA";2
46591;YOLOMBÓ;1105;"MUNICIPIOS SIN COBERTURA";2
46581;YONDÓ;1105;"MUNICIPIOS SIN COBERTURA";2
46946;YOPAL;1105;"MUNICIPIOS SIN COBERTURA";2
47619;YOTOCO;1105;"MUNICIPIOS SIN COBERTURA";2
47370;ZAMBRANO;1105;"MUNICIPIOS SIN COBERTURA";2
47504;ZAPATOCA;1105;"MUNICIPIOS SIN COBERTURA";2
46971;ZAPAYÁN;1105;"MUNICIPIOS SIN COBERTURA";2
46575;ZARAGOZA;1105;"MUNICIPIOS SIN COBERTURA";2
47633;ZARZAL;1105;"MUNICIPIOS SIN COBERTURA";2
46794;ZETAQUIRA;1105;"MUNICIPIOS SIN COBERTURA";2
46903;ZIPACÓN;1105;"MUNICIPIOS SIN COBERTURA";2
47147;ZIPAQUIRÁ;1105;"MUNICIPIOS SIN COBERTURA";2
47267;"ZONA BANANERA";1105;"MUNICIPIOS SIN COBERTURA";2
46267;CENTRO;1105;"MUNICIPIOS SIN COBERTURA";2
48608;BUENAVENTURA;1105;"MUNICIPIOS SIN COBERTURA";2
46556;"EL SILENCIO";1105;"MUNICIPIOS SIN COBERTURA";2
11891;"PUERTA DELSOL";1105;"MUNICIPIOS SIN COBERTURA";2
48609;"ESTRATEGIA BAQ";1105;"MUNICIPIOS SIN COBERTURA";2
48610;"ESTRATEGIA SOLEDAD";1105;"MUNICIPIOS SIN COBERTURA";2
46171;CERRITO;1105;"MUNICIPIOS SIN COBERTURA";2
46551;"EL RETIRO";1105;"MUNICIPIOS SIN COBERTURA";2
11886;"SANTA CLARA";1105;"MUNICIPIOS SIN COBERTURA";2
46536;"OMAR TORRIJO";1105;"MUNICIPIOS SIN COBERTURA";2
46224;"PROBLEMA DE COBRO CALI";1105;"MUNICIPIOS SIN COBERTURA";2
11981;JAMUNDI;1105;"MUNICIPIOS SIN COBERTURA";2
11330;"LA GERMANIA VILLA GORGONA";1105;"MUNICIPIOS SIN COBERTURA";2
1201;"PORTAL DE JAMUNDI";1105;"MUNICIPIOS SIN COBERTURA";2
46172;VILLAGORGONA;1105;"MUNICIPIOS SIN COBERTURA";2
46505;VILLAGORGONA;1105;"MUNICIPIOS SIN COBERTURA";2
46075;"REC 1";1105;"MUNICIPIOS SIN COBERTURA";2
46076;"REC 2";1105;"MUNICIPIOS SIN COBERTURA";2
46477;CENTRO;1105;"MUNICIPIOS SIN COBERTURA";2
48784;URAPANES;1105;"MUNICIPIOS SIN COBERTURA";2
46109;CEREZOS;1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
46113;"RESERVA LOS ROBLES";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26312;"SANTA INES";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26315;"VILLA SALAMAR";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
46098;"VILLA ESTADIO";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26311;HIPODROMO;1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
46101;"BELLA MURILLO";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26321;ARBOLEDA;1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26274;"COSTA HERMOSA";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26316;CENTENARIO;1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26303;"EL PARQUE";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26310;"EL RIO";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26301;"LAS GAVIOTAS";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26320;"LAS MORAS";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26314;MARGARITAS;1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26313;SALAMANCA;1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26322;TRINITARIA;1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26319;"VILLA KATANGA";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26318;"VILLA MUVDI";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26305;"LAS NIEVES";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26246;"SIMON BOLIVAR";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26317;TRIUNFO;1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26309;"VISTA HERMOSA";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26262;"LOS TRUPILLOS";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
26272;"SANTA ELENA";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
46117;"EL MILAGRO";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
46106;"ROBLES 5";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
46097;"VILLA LAS MORAS";1136;"BARRANQUILLA  4 - HELMUTH CERVANTES";8
46146;"SOACHA 12 MARZO";1147;"BOGOTA  SOACHA- RUBEN AVILA";4
46158;"SOACHA CIUDAD LATINA";1147;"BOGOTA  SOACHA- RUBEN AVILA";4
46134;"SOACHA EL ALTICO";1147;"BOGOTA  SOACHA- RUBEN AVILA";4
13538;"SOACHA MERCURIO";1147;"BOGOTA  SOACHA- RUBEN AVILA";4
46180;"SOACHA PORVENIR";1147;"BOGOTA  SOACHA- RUBEN AVILA";4
46135;"PARQUE CAMPESTRE";1147;"BOGOTA  SOACHA- RUBEN AVILA";4
46149;"SOACHA AMISTAD";1147;"BOGOTA  SOACHA- RUBEN AVILA";4
46140;"SOACHA COMPARTIR";1147;"BOGOTA  SOACHA- RUBEN AVILA";4
46133;"SOACHA QUINTANARES";1147;"BOGOTA  SOACHA- RUBEN AVILA";4
13295;"SOACHA LEON XIII";1147;"BOGOTA  SOACHA- RUBEN AVILA";4
46138;"CIUDAD CIUDAD VERDE";1147;"BOGOTA  SOACHA- RUBEN AVILA";4
46132;"SOACHA HOGARES";1147;"BOGOTA  SOACHA- RUBEN AVILA";4
12795;"SOACHA SAN MATEO";1147;"BOGOTA  SOACHA- RUBEN AVILA";4
13314;SOSOROM;1186;MOROSOS;4
27133;"BELLA VISTA - ESTRELLA";1467;"RUTA 2 ESTRELLA";3
26459;"CALLE 5";1467;"RUTA 2 ESTRELLA";3
26386;ESTRELLA;1467;"RUTA 2 ESTRELLA";3
46683;"LA ESTRELLA";1467;"RUTA 2 ESTRELLA";3
26461;CAQUETA;1467;"RUTA 2 ESTRELLA";3
26464;"VILLAS DE ALCANTARA";1467;"RUTA 2 ESTRELLA";3
26330;BRISAS;1467;"RUTA 2 ESTRELLA";3
26462;CHILE;1467;"RUTA 2 ESTRELLA";3
26603;DORADO-ESTRELLA;1467;"RUTA 2 ESTRELLA";3
26494;ESCOBAR;1467;"RUTA 2 ESTRELLA";3
26466;"LA CHINCA";1467;"RUTA 2 ESTRELLA";3
27138;"LA OSPINA";1467;"RUTA 2 ESTRELLA";3
26469;PEDRERO;1467;"RUTA 2 ESTRELLA";3
26480;PRIMAVERA-ESTRELLA;1467;"RUTA 2 ESTRELLA";3
26521;"SAN CAYETANO";1467;"RUTA 2 ESTRELLA";3
27135;"SAN VICENTE - ESTRELLA";1467;"RUTA 2 ESTRELLA";3
26465;"VILLA MIRA";1467;"RUTA 2 ESTRELLA";3
26470;"EL CERRITO";1467;"RUTA 2 ESTRELLA";3
26444;GUAMALITO;1467;"RUTA 2 ESTRELLA";3
26422;"LA PALMA";1467;"RUTA 2 ESTRELLA";3
26353;ROBLES;1467;"RUTA 2 ESTRELLA";3
26474;"SAN ANDRES";1467;"RUTA 2 ESTRELLA";3
26403;TRIANA;1467;"RUTA 2 ESTRELLA";3
26485;"VILLA DEL CAMPO";1467;"RUTA 2 ESTRELLA";3
26417;CEDROS;1467;"RUTA 2 ESTRELLA";3
26476;CERRITO;1467;"RUTA 2 ESTRELLA";3
26479;TOLEDO;1467;"RUTA 2 ESTRELLA";3
26509;ZANCIBAR;1467;"RUTA 2 ESTRELLA";3
26482;"VILLA ALICIA";1467;"RUTA 2 ESTRELLA";3
26518;ANCON;1467;"RUTA 2 ESTRELLA";3
26387;BARILOCHE;1467;"RUTA 2 ESTRELLA";3
12257;"PRADO CENTRO";1470;"RUTA 11 ARANJUEZ";3
12070;"VILLA HERMOSA";1470;"RUTA 11 ARANJUEZ";3
12269;MORAVIA;1470;"RUTA 11 ARANJUEZ";3
12593;"LAS PALMAS";1470;"RUTA 11 ARANJUEZ";3
46394;"ALFONZO LOPEZ";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46424;"BAIRON GAVIRIA";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46367;BALSILLAS;1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46383;"BUENOS AIRES";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46405;"CAIMALITO CENTRO";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46508;"EL CIPRES";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46380;"EL EDEN";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46360;"EL PRADO";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46395;"EL PROGRESO";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46490;"ESPACIO NORTE";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46429;GAVILANES;1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46368;"LA MILAGROSA";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46376;"LA PLAYA";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46399;LIBERTADORES;1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46364;"LOS ALMENDROS";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46389;MAGDALENA;1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46387;MAGDALENA;1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46369;OBRERO;1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46398;"PEDRO PABLO BELLO";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46358;"PÍO XLL";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46375;RESTREPO;1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46379;"SAN ANTONIO";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46388;"SAN CAYETANO";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46381;"SAN FERNANDO";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46359;"SANTA FE";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46357;"SIETE DE ENERO";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46370;"SIGIFREDO ZULETA";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46356;TANGARIFE;1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46090;"LA VIRGINIA";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46378;BAVARIA;1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
48794;"SAN CARLOS";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
48795;"LUIS CARLOS GALAN";1511;"RUTA 3 LA VIRGINIA LU - LUIS GALLEGO";5
46414;ALAMEDA;1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46433;"BALCONES DE LAS COLINAS";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46432;BERLIN;1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46415;"BRISAS DEL RIO";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46473;"CAMELLON DEL QUINDIO";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46084;CARTAGO;1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46459;"CIIDADELA COMFANDI";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46422;COLLAREJO;1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46515;"CONDOMINIO BOSQUE LOS LAGOS";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46471;CONQUISTADORES;1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46453;"EL CIPRES";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46440;"EL DIVINO NIÑO";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46418;"EL PARAISO";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46457;"EL ROBLE";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46455;ERONA;1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46468;"FABIO SALAZAR";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46417;HORIZONTE;1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46476;"JORGE ELIECER GAITAN";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46439;"LA CRISTINA";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46413;"LA ESPERANZA";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46420;"LA MILAGROSA";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46472;"LAS COLINAS";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46465;"LAS VERANERAS";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46449;"LOS CAMINOS";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46446;"LOS CHORROS";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
48606;"LOS ROSALES";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46445;"LOS SAUCES";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46425;MELQUISEDEC;1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46462;"NUESTRA SEÑORA DE LA POBREZA";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46410;ORTEZ;1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46529;PORVENIR;1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46464;"PUEBLITO PAISA";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46430;"REPUBLICA DE FRANCIA";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46454;"SAN AGUSTIN";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46412;"SAN FERNANDO";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46442;"SAN JERONIMO";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46467;"SAN JOSE";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46463;"SAN JUAN DE LA CRUZ";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46421;"SAN VICENTE";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46423;"SANTA ANA";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46461;"SANTA HELENA";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46458;"SANTA ROSA DE LIMA";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46456;VERONA;1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46452;"VILLA DEL SOL";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46523;"VILLA JULIA";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46451;"SANTA MONICA";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46408;"PUERTO CALDAS";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46447;"LA PRADERA";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46434;"CARLOS HOLMES";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46426;"LA FLORESTA";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46516;"LA GUADALUPE";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46435;"LOS NARANJOS";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46427;"SAN NICOLAS";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46466;"TORRE LA VEGA";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46436;"EL ROSARIO";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
46431;"OBRERO DEPARTAMENTAL";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
48803;"SAN JOAQUIN (VIA SUPER 13)";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
48804;"LAS ORQUIDEAS (VIA SUPER 13)";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
48805;"URBANIZACION VILLA COMUNERA (VIA SUPER 13)";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
48806;"EL TREBOL (VIA SUPER 13)";1512;"RUTA 3 CARTAGO MA - LUIS GALLEGO";5
