id_barrio;barrio;origen
47535;GUARANDA;cobro_no_logistica
47107;GUASCA;cobro_no_logistica
47587;GUATAPÉ;cobro_no_logistica
47083;GUATAQUÍ;cobro_no_logistica
47108;GUATAVITA;cobro_no_logistica
46838;GUATEQUE;cobro_no_logistica
47446;GUÁTICA;cobro_no_logistica
47524;GUAVATÁ;cobro_no_logistica
46753;GUAYABAL DE SÍQUIMA;cobro_no_logistica
47126;GUAYABETAL;cobro_no_logistica
46839;GUAYATÁ;cobro_no_logistica
47127;GUTIÉRREZ;cobro_no_logistica
47313;GÜEPSA;cobro_no_logistica
46783;GÜICÁN;cobro_no_logistica
47392;HACARÍ;cobro_no_logistica
46742;HATILLO DE LOBA;cobro_no_logistica
47460;HATO;cobro_no_logistica
46930;HATO COROZAL;cobro_no_logistica
47250;HATONUEVO;cobro_no_logistica
47413;HERRÁN;cobro_no_logistica
47600;HERVEO;cobro_no_logistica
46657;HISPANIA;cobro_no_logistica
47216;HOBO;cobro_no_logistica
47565;HONDA;cobro_no_logistica
47569;ICONONZO;cobro_no_logistica
47371;ILES;cobro_no_logistica
47121;IMUÉS;cobro_no_logistica
47192;INÍRIDA;cobro_no_logistica
46968;INZÁ;cobro_no_logistica
47217;IQUIRA;cobro_no_logistica
47233;ISNOS;cobro_no_logistica
46744;ISTMINA;cobro_no_logistica
46601;ITUANGO;cobro_no_logistica
46861;IZA;cobro_no_logistica
46727;JAMBALÓ;cobro_no_logistica
46658;JARDÍN;cobro_no_logistica
46797;JENESANO;cobro_no_logistica
46659;JERICÓ;cobro_no_logistica
46881;JERICÓ;cobro_no_logistica
47084;JERUSALÉN;cobro_no_logistica
47526;JESÚS MARÍA;cobro_no_logistica
47488;JORDÁN;cobro_no_logistica
46474;JORGE ELIECER GAITAN;cobro_no_logistica
46712;JUAN DE ACOSTA;cobro_no_logistica
47109;JUNÍN;cobro_no_logistica
47027;JURADÓ;cobro_no_logistica
47063;LA APARTADA;cobro_no_logistica
47226;LA ARGENTINA;cobro_no_logistica
47527;LA BELLEZA;cobro_no_logistica
47110;LA CALERA;cobro_no_logistica
46840;LA CAPILLA;cobro_no_logistica
46635;LA CEJA;cobro_no_logistica
47447;LA CELIA;cobro_no_logistica
46560;LA CHORRERA;cobro_no_logistica
47354;LA CRUZ;cobro_no_logistica
47393;LA ESPERANZA;cobro_no_logistica
47318;LA FLORIDA;cobro_no_logistica
47008;LA GLORIA;cobro_no_logistica
47193;LA GUADALUPE;cobro_no_logistica
46992;LA JAGUA DE IBIRICO;cobro_no_logistica
47251;LA JAGUA DEL PILAR;cobro_no_logistica
47325;LA LLANADA;cobro_no_logistica
47289;LA MACARENA;cobro_no_logistica
46887;LA MERCED;cobro_no_logistica
47175;LA MESA;cobro_no_logistica
46919;LA MONTAÑITA;cobro_no_logistica
47132;LA PALMA;cobro_no_logistica
47000;LA PAZ;cobro_no_logistica
47528;LA PAZ;cobro_no_logistica
46561;LA PEDRERA;cobro_no_logistica
47093;LA PEÑA;cobro_no_logistica
46660;LA PINTADA;cobro_no_logistica
47227;LA PLATA;cobro_no_logistica
