id_barrio;barrio;origen
35063.0;GIRASOLES (CUBA);solo_coordenadas
35064.0;LA GRACIELA;solo_coordenadas
35065.0;GUADALUPE (CUBA);solo_coordenadas
35066.0;GUADUALES;solo_coordenadas
35067.0;GUALANDAY (CENTRO);solo_coordenadas
35068.0;GUAYACANES;solo_coordenadas
35069.0;HABANA;solo_coordenadas
35070.0;HAMBURGO;solo_coordenadas
35071.0;HEROES;solo_coordenadas
35073.0;INDEPENDIENTES (2500 LTS);solo_coordenadas
35074.0;EL JAPON;solo_coordenadas
35075.0;JARDIN;solo_coordenadas
35076.0;JARDINES DE MILAN;solo_coordenadas
35077.0;JOSE MARIA C;solo_coordenadas
35078.0;KENNEDY;solo_coordenadas
35079.0;LA BADEA;solo_coordenadas
35080.0;LA COLINA;solo_coordenadas
35081.0;LA DIVISA (CUBA);solo_coordenadas
35082.0;LA ESPERANZA;solo_coordenadas
35083.0;LA FLORESTA (CUBA);solo_coordenadas
35084.0;LA FRANCIA (2500 LTS);solo_coordenadas
35086.0;LA ISLA;solo_coordenadas
35090.0;LA ROMELIA;solo_coordenadas
35091.0;LA SULTANA;solo_coordenadas
35093.0;LA UNIDAD;solo_coordenadas
35094.0;LA VICTORIA;solo_coordenadas
35095.0;LA VILLA (CUBA);solo_coordenadas
35096.0;LAS GAVIOTAS;solo_coordenadas
35097.0;LAS MERCEDES;solo_coordenadas
35098.0;LAURELES;solo_coordenadas
35099.0;LIBERTADOR (2500 LTS);solo_coordenadas
35100.0;LIBERTADORES (CUCHILLA);solo_coordenadas
35101.0;LORENA;solo_coordenadas
35102.0;LOS CEDROS;solo_coordenadas
35103.0;LOS MOLINOS;solo_coordenadas
35104.0;LOS OLIVOS;solo_coordenadas
35105.0;LOS PINOS CUBA;solo_coordenadas
35106.0;MARAYA;solo_coordenadas
35107.0;MEJIA ROBLEDO;solo_coordenadas
35108.0;METROPOLITANO 2500 LTS;solo_coordenadas
35109.0;MILAN RUBIO;solo_coordenadas
35111.0;MONTELIBANO;solo_coordenadas
35112.0;NACEDEROS;solo_coordenadas
35113.0;NARANJITOS;solo_coordenadas
35114.0;NARANJOS;solo_coordenadas
35115.0;NAVARRA;solo_coordenadas
35116.0;OLIMPICO (GAMA);solo_coordenadas
35118.0;PABLO SEXTO;solo_coordenadas
35120.0;PALERMO;solo_coordenadas
35121.0;PANORAMA;solo_coordenadas
35122.0;PARQUE INDUSTRIAL;solo_coordenadas
35124.0;EL PEÑOL;solo_coordenadas
35126.0;PERLA DEL SUR (CUBA);solo_coordenadas
35127.0;PINARES;solo_coordenadas
35128.0;PIZAMO-KENEDY;solo_coordenadas
35129.0;LA PLAYA;solo_coordenadas
35130.0;POBLADO;solo_coordenadas
35131.0;POPULAR MODELO;solo_coordenadas
35132.0;PORVENIR;solo_coordenadas
35133.0;PRADERA;solo_coordenadas
35135.0;PRIMAVERA AZUL;solo_coordenadas
35136.0;PROGRESO;solo_coordenadas
35139.0;RAFAEL URIBE (CUBA);solo_coordenadas
35140.0;RINCON DE LA ESTACION;solo_coordenadas
35142.0;EL ROCIO;solo_coordenadas
35143.0;ROSALES CIRCUNVALAR;solo_coordenadas
35144.0;SAMARIA;solo_coordenadas
35146.0;SAN FELIPE (SAUCES);solo_coordenadas
35147.0;SAN FERNANDO;solo_coordenadas
35148.0;SAN JOAQUIN;solo_coordenadas
35149.0;SAN JORGE;solo_coordenadas
35150.0;SAN JOSE;solo_coordenadas
35151.0;SAN JUDAS;solo_coordenadas
35152.0;SAN LUIS;solo_coordenadas
35153.0;SAN NICOLAS;solo_coordenadas
35154.0;SANTA CLARA (CUBA);solo_coordenadas
35155.0;SANTA FE 2500 LOTES;solo_coordenadas
35156.0;SANTA ISABEL;solo_coordenadas
35157.0;SANTA JUANA DE LAS VILLAS (CUBA);solo_coordenadas
35160.0;SANTA ROSA;solo_coordenadas
35161.0;SANTA TERESITA (PEREIRA);solo_coordenadas
35162.0;LOS SAUCES (CUBA);solo_coordenadas
35164.0;SINAI;solo_coordenadas
35165.0;SULTANA;solo_coordenadas
35166.0;TANAMBÍ;solo_coordenadas
35167.0;TERRANOVA (CUBA);solo_coordenadas
35168.0;TINAJAS (CUBA);solo_coordenadas
35169.0;TORRES DE SAN MATEO;solo_coordenadas
35170.0;TORRES DEL SOL;solo_coordenadas
35171.0;TULCAN II;solo_coordenadas
35173.0;TURIN;solo_coordenadas
35174.0;URIBE;solo_coordenadas
35175.0;VALER;solo_coordenadas
35176.0;VENECIA;solo_coordenadas
35177.0;VICTORIA;solo_coordenadas
35179.0;VILLA DEL PRADO;solo_coordenadas
35181.0;BOSQUES STA MONICA - CUBA;solo_coordenadas
35182.0;UR EL CARBONERO;solo_coordenadas
35183.0;VILLA DEL CAMPO;solo_coordenadas
35184.0;BULEVAR (CUBA);solo_coordenadas
35185.0;PRIMAVERA;solo_coordenadas
35187.0;SAN DIEGO;solo_coordenadas
35188.0;LOS REYES;solo_coordenadas
35189.0;SAN FELIX;solo_coordenadas
35191.0;VILLA MERY;solo_coordenadas
35193.0;FRAILES;solo_coordenadas
35194.0;EL BOHIO;solo_coordenadas
35195.0;QUINTAS DE SAN SEBASTIAN;solo_coordenadas
35196.0;MARACAY;solo_coordenadas
35197.0;LA MACARENA;solo_coordenadas
35198.0;GAITAN;solo_coordenadas
35200.0;SAN MARCOS (CUBA);solo_coordenadas
35201.0;VILLA NAVARRA (CUCHILLA);solo_coordenadas
35202.0;NISSA;solo_coordenadas
35203.0;VILLA LIGIA (CUCHULLA);solo_coordenadas
35205.0;LA POPA;solo_coordenadas
35206.0;QUINTAS DEL CAMPESTRE;solo_coordenadas
35207.0;LA OKARINA;solo_coordenadas
35208.0;VILLA LAURA;solo_coordenadas
35210.0;MOLINOS;solo_coordenadas
35211.0;VILLA ELKIN;solo_coordenadas
35212.0;QUINTAS DEL JARDIN COLONIAL;solo_coordenadas
35213.0;BOSQUES DE MILAN;solo_coordenadas
35215.0;LLANO AZUL;solo_coordenadas
35216.0;LOS PINOS DOS/DAS;solo_coordenadas
